VR-16_Variable_region_insert_primer_1_	VR-26	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-16_Variable_region_insert_primer_1_	VR-25	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-16_Variable_region_insert_primer_1_	VR-22	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-16_Variable_region_insert_primer_1_	VR-19	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-16_Variable_region_insert_primer_1_	VR-18	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-16_Variable_region_insert_primer_1_	VR-17	97.059	34	1	0	229	262	248	281	2.19e-11	58.4
VR-16_Variable_region_insert_primer_1_	VR-1	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-16_Variable_region_insert_primer_1_	VR-30	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-28	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-27	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-23	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-21	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-15	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-14	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-13	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-12	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-11	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-10	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-8	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-7	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-6	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-5	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-4	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-3	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-16_Variable_region_insert_primer_1_	VR-2	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-17	99.541	218	1	0	43	260	64	281	1.13e-113	398
VR-17_Variable_region_insert_primer_1_	VR-25	84.507	71	7	4	192	260	213	281	3.63e-14	67.6
VR-17_Variable_region_insert_primer_1_	VR-21	77.165	127	21	8	138	260	159	281	3.63e-14	67.6
VR-17_Variable_region_insert_primer_1_	VR-23	97.368	38	1	0	223	260	244	281	1.31e-13	65.8
VR-17_Variable_region_insert_primer_1_	VR-20	100.000	32	0	0	229	260	250	281	6.08e-12	60.2
VR-17_Variable_region_insert_primer_1_	VR-4	100.000	32	0	0	229	260	250	281	6.08e-12	60.2
VR-17_Variable_region_insert_primer_1_	VR-16	97.059	34	1	0	227	260	248	281	2.19e-11	58.4
VR-17_Variable_region_insert_primer_1_	VR-15	100.000	31	0	0	230	260	251	281	2.19e-11	58.4
VR-17_Variable_region_insert_primer_1_	VR-8	100.000	31	0	0	230	260	251	281	2.19e-11	58.4
VR-17_Variable_region_insert_primer_1_	VR-5	89.362	47	3	2	215	260	236	281	2.19e-11	58.4
VR-17_Variable_region_insert_primer_1_	VR-31	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-30	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-29	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-28	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-27	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-26	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-24	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-22	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-19	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-18	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-14	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-13	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-12	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-11	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-10	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-9	96.970	33	1	0	228	260	249	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-7	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-6	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-3	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-2	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-17_Variable_region_insert_primer_1_	VR-1	100.000	30	0	0	231	260	252	281	7.86e-11	56.5
VR-18_Variable_region_insert_primer_1_	VR-18	97.561	246	0	6	20	265	42	281	1.66e-119	416
VR-28_Variable_region_insert_primer_1_	VR-28	97.531	243	3	3	11	250	39	281	4.05e-118	412
VR-29_Variable_region_insert_primer_1_	VR-29	99.163	239	0	2	16	252	42	280	2.91e-123	429
VR-29_Variable_region_insert_primer_1_	VR-29	100.000	37	0	0	272	308	244	280	7.30e-15	69.4
VR-29_Variable_region_insert_primer_1_	VR-29	100.000	37	0	0	300	336	244	280	7.30e-15	69.4
VR-29_Variable_region_insert_primer_1_	VR-22	100.000	34	0	0	219	252	247	280	3.40e-13	63.9
VR-29_Variable_region_insert_primer_1_	VR-22	100.000	34	0	0	247	280	247	280	3.40e-13	63.9
VR-29_Variable_region_insert_primer_1_	VR-22	100.000	34	0	0	275	308	247	280	3.40e-13	63.9
VR-29_Variable_region_insert_primer_1_	VR-22	100.000	34	0	0	303	336	247	280	3.40e-13	63.9
VR-29_Variable_region_insert_primer_1_	VR-26	97.297	37	0	1	217	252	244	280	1.22e-12	62.1
VR-29_Variable_region_insert_primer_1_	VR-26	97.297	37	0	1	245	280	244	280	1.22e-12	62.1
VR-29_Variable_region_insert_primer_1_	VR-26	97.297	37	0	1	273	308	244	280	1.22e-12	62.1
VR-29_Variable_region_insert_primer_1_	VR-26	97.297	37	0	1	301	336	244	280	1.22e-12	62.1
VR-29_Variable_region_insert_primer_1_	VR-18	100.000	31	0	0	222	252	250	280	1.58e-11	58.4
VR-29_Variable_region_insert_primer_1_	VR-18	100.000	31	0	0	250	280	250	280	1.58e-11	58.4
VR-29_Variable_region_insert_primer_1_	VR-18	100.000	31	0	0	278	308	250	280	1.58e-11	58.4
VR-29_Variable_region_insert_primer_1_	VR-18	100.000	31	0	0	306	336	250	280	1.58e-11	58.4
VR-29_Variable_region_insert_primer_1_	VR-6	94.737	38	0	2	243	280	245	280	1.58e-11	58.4
VR-29_Variable_region_insert_primer_1_	VR-6	94.737	38	0	2	271	308	245	280	1.58e-11	58.4
VR-29_Variable_region_insert_primer_1_	VR-6	94.737	38	0	2	299	336	245	280	1.58e-11	58.4
VR-29_Variable_region_insert_primer_1_	VR-6	94.595	37	0	2	216	252	246	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-31	100.000	30	0	0	223	252	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-31	100.000	30	0	0	251	280	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-31	100.000	30	0	0	279	308	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-31	100.000	30	0	0	307	336	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-28	89.362	47	2	3	207	252	236	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-28	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-28	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-28	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-25	100.000	30	0	0	223	252	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-25	100.000	30	0	0	251	280	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-25	100.000	30	0	0	279	308	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-25	100.000	30	0	0	307	336	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-24	100.000	30	0	0	223	252	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-24	100.000	30	0	0	251	280	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-24	100.000	30	0	0	279	308	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-24	100.000	30	0	0	307	336	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-19	100.000	30	0	0	223	252	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-19	100.000	30	0	0	251	280	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-19	100.000	30	0	0	279	308	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-19	100.000	30	0	0	307	336	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-16	100.000	30	0	0	223	252	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-16	100.000	30	0	0	251	280	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-16	100.000	30	0	0	279	308	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-16	100.000	30	0	0	307	336	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-9	100.000	30	0	0	223	252	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-9	100.000	30	0	0	251	280	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-9	100.000	30	0	0	279	308	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-9	100.000	30	0	0	307	336	251	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-1	96.970	33	1	0	220	252	248	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-1	96.970	33	1	0	248	280	248	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-1	96.970	33	1	0	276	308	248	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-1	96.970	33	1	0	304	336	248	280	5.68e-11	56.5
VR-29_Variable_region_insert_primer_1_	VR-30	96.875	32	1	0	221	252	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-30	96.875	32	1	0	249	280	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-30	96.875	32	1	0	277	308	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-30	96.875	32	1	0	305	336	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-27	96.970	33	0	1	220	252	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-27	96.970	33	0	1	248	280	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-27	96.970	33	0	1	276	308	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-27	96.970	33	0	1	304	336	249	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-23	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-23	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-23	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-23	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-21	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-21	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-21	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-21	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-20	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-20	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-20	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-20	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-17	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-17	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-17	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-17	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-15	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-15	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-15	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-15	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-14	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-14	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-14	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-14	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-13	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-13	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-13	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-13	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-12	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-12	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-12	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-12	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-11	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-11	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-11	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-11	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-10	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-10	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-10	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-10	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-8	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-8	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-8	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-8	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-7	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-7	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-7	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-7	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-5	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-5	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-5	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-5	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-4	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-4	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-4	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-4	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-3	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-3	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-3	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-3	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-2	100.000	29	0	0	224	252	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-2	100.000	29	0	0	252	280	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-2	100.000	29	0	0	280	308	252	280	2.04e-10	54.7
VR-29_Variable_region_insert_primer_1_	VR-2	100.000	29	0	0	308	336	252	280	2.04e-10	54.7
VR-3_Variable_region_insert_primer_1_	VR-3	96.596	235	5	3	24	256	48	281	1.32e-110	387
VR-4_Variable_region_insert_primer_1_	VR-4	100.000	202	0	0	61	262	80	281	1.91e-106	374
VR-4_Variable_region_insert_primer_1_	VR-23	100.000	33	0	0	230	262	249	281	1.69e-12	62.1
VR-4_Variable_region_insert_primer_1_	VR-20	100.000	33	0	0	230	262	249	281	1.69e-12	62.1
VR-4_Variable_region_insert_primer_1_	VR-17	100.000	32	0	0	231	262	250	281	6.08e-12	60.2
VR-4_Variable_region_insert_primer_1_	VR-15	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-4_Variable_region_insert_primer_1_	VR-14	97.143	35	0	1	229	262	247	281	2.19e-11	58.4
VR-4_Variable_region_insert_primer_1_	VR-12	92.500	40	3	0	223	262	242	281	2.19e-11	58.4
VR-4_Variable_region_insert_primer_1_	VR-8	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-4_Variable_region_insert_primer_1_	VR-5	100.000	31	0	0	232	262	251	281	2.19e-11	58.4
VR-4_Variable_region_insert_primer_1_	VR-31	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-30	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-29	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-28	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-27	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-26	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-25	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-24	96.970	33	1	0	230	262	249	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-22	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-21	96.970	33	1	0	230	262	249	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-19	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-18	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-16	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-13	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-11	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-10	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-9	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-7	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-6	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-3	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-2	100.000	30	0	0	233	262	252	281	7.86e-11	56.5
VR-4_Variable_region_insert_primer_1_	VR-1	97.059	34	0	1	229	262	249	281	7.86e-11	56.5
VR-5_Variable_region_insert_primer_1_	VR-5	97.531	243	4	2	12	252	39	281	6.87e-119	414
VR-7_Variable_region_insert_primer_1_	VR-7	98.745	239	3	0	19	257	43	281	4.78e-122	425
VR-7_Variable_region_insert_primer_1_	VR-7	95.890	219	3	5	249	462	218	1	2.96e-99	350
